panel_id,iso3,country_name_en,year,source,fund_type,amount_usd,amount_known_count,price_basis
TZA::aiddata::grant,TZA,Tanzania,2017,aiddata,grant,15368625.212465,3,constant_2023_usd
TZA::aiddata::grant,TZA,Tanzania,2018,aiddata,grant,114138750.188993,6,constant_2023_usd
TZA::aiddata::loan,TZA,Tanzania,2018,aiddata,loan,160821737.446042,1,constant_2023_usd
TZA::chapo::grant,TZA,Tanzania,2018,chapo,grant,7959771.447612,1,constant_2021_usd
TZA::aiddata::grant,TZA,Tanzania,2019,aiddata,grant,18125024.721051,4,constant_2023_usd
TZA::aiddata::loan,TZA,Tanzania,2019,aiddata,loan,43595474.618113,1,constant_2023_usd
TZA::aiddata::grant,TZA,Tanzania,2020,aiddata,grant,846976.608716,13,constant_2023_usd
TZA::aiddata::loan,TZA,Tanzania,2020,aiddata,loan,51586691.068374,1,constant_2023_usd
TZA::chapo::grant,TZA,Tanzania,2020,chapo,grant,842498.820185,10,constant_2021_usd
TZA::aiddata::grant,TZA,Tanzania,2021,aiddata,grant,26613813.26004,8,constant_2023_usd
TZA::aiddata::loan,TZA,Tanzania,2021,aiddata,loan,18442832.74356,1,constant_2023_usd
TZA::chapo::grant,TZA,Tanzania,2021,chapo,grant,136397060.755965,8,constant_2021_usd
TZA::aiddata::grant,TZA,Tanzania,2022,aiddata,grant,70502969.403204,8,constant_2023_usd
TZA::aiddata::loan,TZA,Tanzania,2022,aiddata,loan,53595813.131993,1,constant_2023_usd
TZA::cla::loan,TZA,Tanzania,2022,cla,loan,56720000.0,1,nominal_usd
TZA::codf::loan,TZA,Tanzania,2022,codf,loan,56720000.0,1,nominal_usd
TZA::aiddata::grant,TZA,Tanzania,2023,aiddata,grant,9935282.01941,4,constant_2023_usd
UGA::aiddata::grant,UGA,Uganda,2000,aiddata,grant,9875705.49057,2,constant_2023_usd
UGA::chapo::grant,UGA,Uganda,2000,chapo,grant,2479644.379437,1,constant_2021_usd
UGA::aiddata::debt_relief,UGA,Uganda,2001,aiddata,debt_relief,116126087.103392,1,constant_2023_usd
UGA::aiddata::grant,UGA,Uganda,2001,aiddata,grant,19693974.854474,5,constant_2023_usd
UGA::cancel::debt_relief,UGA,Uganda,2001,cancel,debt_relief,50000000.0,1,nominal_usd
UGA::chapo::grant,UGA,Uganda,2001,chapo,grant,292300.841444,2,constant_2021_usd
UGA::aiddata::grant,UGA,Uganda,2002,aiddata,grant,18525929.094979,3,constant_2023_usd
UGA::aiddata::grant,UGA,Uganda,2003,aiddata,grant,585009.079352,2,constant_2023_usd
UGA::aiddata::unspecified,UGA,Uganda,2004,aiddata,unspecified,10518681.494874,1,constant_2023_usd
UGA::aiddata::grant,UGA,Uganda,2005,aiddata,grant,2572786.005713,2,constant_2023_usd
UGA::chapo::grant,UGA,Uganda,2005,chapo,grant,79460.156021,1,constant_2021_usd
UGA::aiddata::grant,UGA,Uganda,2006,aiddata,grant,40069160.048664,8,constant_2023_usd
UGA::chapo::grant,UGA,Uganda,2006,chapo,grant,1024411.190265,2,constant_2021_usd
UGA::aiddata::debt_relief,UGA,Uganda,2007,aiddata,debt_relief,28246597.082018,1,constant_2023_usd
UGA::aiddata::grant,UGA,Uganda,2007,aiddata,grant,79628178.487225,7,constant_2023_usd
UGA::aiddata::loan,UGA,Uganda,2007,aiddata,loan,52427577.701263,1,constant_2023_usd
UGA::cancel::debt_relief,UGA,Uganda,2007,cancel,debt_relief,17000000.0,1,nominal_usd
UGA::chapo::grant,UGA,Uganda,2007,chapo,grant,780621.053415,2,constant_2021_usd
UGA::cla::loan,UGA,Uganda,2007,cla,loan,31540000.0,1,nominal_usd
UGA::aiddata::grant,UGA,Uganda,2008,aiddata,grant,21921844.768654,5,constant_2023_usd
UGA::chapo::grant,UGA,Uganda,2008,chapo,grant,10453838.668639,3,constant_2021_usd
UGA::aiddata::grant,UGA,Uganda,2009,aiddata,grant,2105222.599177,6,constant_2023_usd
UGA::aiddata::loan,UGA,Uganda,2009,aiddata,loan,99393131.02701,2,constant_2023_usd
UGA::chapo::grant,UGA,Uganda,2009,chapo,grant,1696485.577994,3,constant_2021_usd
UGA::cla::loan,UGA,Uganda,2009,cla,loan,71740000.0,2,nominal_usd
UGA::codf::loan,UGA,Uganda,2009,codf,loan,61490000.0,1,nominal_usd
UGA::aiddata::grant,UGA,Uganda,2010,aiddata,grant,4705638.155238,8,constant_2023_usd
UGA::chapo::grant,UGA,Uganda,2010,chapo,grant,4903420.637,6,constant_2021_usd
UGA::aiddata::loan,UGA,Uganda,2011,aiddata,loan,634838109.623254,3,constant_2023_usd
UGA::cla::loan,UGA,Uganda,2011,cla,loan,469200000.0,3,nominal_usd
UGA::codf::loan,UGA,Uganda,2011,codf,loan,453720000.0,2,nominal_usd
UGA::aiddata::grant,UGA,Uganda,2012,aiddata,grant,1807788.704381,4,constant_2023_usd
UGA::aiddata::grant,UGA,Uganda,2014,aiddata,grant,820442.544728,1,constant_2023_usd
UGA::aiddata::loan,UGA,Uganda,2014,aiddata,loan,1304416961.604606,2,constant_2023_usd
UGA::cgef::loan,UGA,Uganda,2014,cgef,loan,482580000.0,1,nominal_usd
UGA::cla::loan,UGA,Uganda,2014,cla,loan,482580000.0,1,nominal_usd
UGA::codf::loan,UGA,Uganda,2014,codf,loan,482580000.0,1,nominal_usd
UGA::aiddata::grant,UGA,Uganda,2015,aiddata,grant,40173496.67783,4,constant_2023_usd
UGA::aiddata::loan,UGA,Uganda,2015,aiddata,loan,1152612104.726309,4,constant_2023_usd
UGA::cgef::loan,UGA,Uganda,2015,cgef,loan,1435160000.0,2,nominal_usd
UGA::chapo::grant,UGA,Uganda,2015,chapo,grant,303541.700392,1,constant_2021_usd
UGA::cla::loan,UGA,Uganda,2015,cla,loan,1652800000.0,4,nominal_usd
UGA::codf::loan,UGA,Uganda,2015,codf,loan,1637410000.0,3,nominal_usd
UGA::cofi::loan,UGA,Uganda,2015,cofi,loan,1927500000.0,2,nominal_usd
UGA::aiddata::grant,UGA,Uganda,2016,aiddata,grant,41204749.597573,3,constant_2023_usd
UGA::aiddata::loan,UGA,Uganda,2016,aiddata,loan,92688976.65422,1,constant_2023_usd
UGA::cgef::loan,UGA,Uganda,2016,cgef,loan,84980000.0,1,nominal_usd
UGA::chapo::grant,UGA,Uganda,2016,chapo,grant,7084827.050151,1,constant_2021_usd
UGA::cla::loan,UGA,Uganda,2016,cla,loan,84980000.0,1,nominal_usd
UGA::codf::loan,UGA,Uganda,2016,codf,loan,84980000.0,1,nominal_usd
UGA::aiddata::grant,UGA,Uganda,2017,aiddata,grant,36842079.873111,3,constant_2023_usd
UGA::aiddata::grant,UGA,Uganda,2018,aiddata,grant,41346876.622408,12,constant_2023_usd
UGA::aiddata::unspecified,UGA,Uganda,2018,aiddata,unspecified,10650484.911011,1,constant_2023_usd
UGA::chapo::grant,UGA,Uganda,2018,chapo,grant,76289.482352,1,constant_2021_usd
UGA::aiddata::grant,UGA,Uganda,2019,aiddata,grant,12753550.139867,5,constant_2023_usd
UGA::aiddata::loan,UGA,Uganda,2019,aiddata,loan,306831975.271614,2,constant_2023_usd
UGA::cgef::loan,UGA,Uganda,2019,cgef,loan,213000000.0,1,nominal_usd
UGA::chapo::grant,UGA,Uganda,2019,chapo,grant,2088144.831889,3,constant_2021_usd
UGA::cla::loan,UGA,Uganda,2019,cla,loan,297410000.0,2,nominal_usd
UGA::codf::loan,UGA,Uganda,2019,codf,loan,297740000.0,2,nominal_usd
UGA::aiddata::grant,UGA,Uganda,2020,aiddata,grant,399815.224569,5,constant_2023_usd
UGA::aiddata::loan,UGA,Uganda,2020,aiddata,loan,470860725.630738,3,constant_2023_usd
UGA::chapo::grant,UGA,Uganda,2020,chapo,grant,374401.12804,4,constant_2021_usd
UGA::cla::loan,UGA,Uganda,2020,cla,loan,456390000.0,3,nominal_usd
UGA::codf::loan,UGA,Uganda,2020,codf,loan,456390000.0,3,nominal_usd
UGA::aiddata::grant,UGA,Uganda,2021,aiddata,grant,33268951.755546,7,constant_2023_usd
UGA::chapo::grant,UGA,Uganda,2021,chapo,grant,28844586.501994,4,constant_2021_usd
UGA::cla::loan,UGA,Uganda,2021,cla,loan,178200000.0,1,nominal_usd
UGA::aiddata::grant,UGA,Uganda,2022,aiddata,grant,87301283.479997,3,constant_2023_usd
UGA::aiddata::loan,UGA,Uganda,2022,aiddata,loan,106197845.36432,1,constant_2023_usd
UGA::cla::loan,UGA,Uganda,2022,cla,loan,119100000.0,1,nominal_usd
UGA::codf::loan,UGA,Uganda,2022,codf,loan,119100000.0,1,nominal_usd
UGA::aiddata::grant,UGA,Uganda,2023,aiddata,grant,574086.421811,7,constant_2023_usd
UGA::aiddata::loan,UGA,Uganda,2023,aiddata,loan,333962739.184922,2,constant_2023_usd
UGA::cgef::loan,UGA,Uganda,2023,cgef,loan,211850000.0,1,nominal_usd
UGA::cla::loan,UGA,Uganda,2023,cla,loan,359350000.0,2,nominal_usd
UGA::codf::loan,UGA,Uganda,2023,codf,loan,359350000.0,2,nominal_usd
ZAF::aiddata::loan,ZAF,South Africa,2001,aiddata,loan,83610782.714442,1,constant_2023_usd
ZAF::cla::loan,ZAF,South Africa,2001,cla,loan,36000000.0,1,nominal_usd
ZAF::aiddata::loan,ZAF,South Africa,2002,aiddata,loan,168526726.463358,4,constant_2023_usd
ZAF::cla::loan,ZAF,South Africa,2002,cla,loan,73000000.0,4,nominal_usd
ZAF::aiddata::loan,ZAF,South Africa,2003,aiddata,loan,117001815.870466,2,constant_2023_usd
ZAF::cla::loan,ZAF,South Africa,2003,cla,loan,52000000.0,2,nominal_usd
ZAF::aiddata::loan,ZAF,South Africa,2004,aiddata,loan,154705898.771784,4,constant_2023_usd
ZAF::cla::loan,ZAF,South Africa,2004,cla,loan,41800000.0,2,nominal_usd
ZAF::aiddata::loan,ZAF,South Africa,2005,aiddata,loan,521618183.772166,9,constant_2023_usd
ZAF::cla::loan,ZAF,South Africa,2005,cla,loan,24000000.0,2,nominal_usd
ZAF::aiddata::loan,ZAF,South Africa,2006,aiddata,loan,295551284.629757,1,constant_2023_usd
ZAF::aiddata::grant,ZAF,South Africa,2007,aiddata,grant,7213159.540861,2,constant_2023_usd
ZAF::aiddata::loan,ZAF,South Africa,2007,aiddata,loan,456930246.914997,1,constant_2023_usd
ZAF::aiddata::grant,ZAF,South Africa,2009,aiddata,grant,2471.815299,1,constant_2023_usd
ZAF::aiddata::loan,ZAF,South Africa,2009,aiddata,loan,1720844098.317531,8,constant_2023_usd
ZAF::cla::loan,ZAF,South Africa,2009,cla,loan,66530000.0,2,nominal_usd
ZAF::aiddata::loan,ZAF,South Africa,2010,aiddata,loan,408814353.508066,1,constant_2023_usd
ZAF::cla::loan,ZAF,South Africa,2010,cla,loan,87420000.0,1,nominal_usd
ZAF::aiddata::loan,ZAF,South Africa,2011,aiddata,loan,679199107.959707,6,constant_2023_usd
ZAF::cla::loan,ZAF,South Africa,2011,cla,loan,90000000.0,1,nominal_usd
ZAF::aiddata::grant,ZAF,South Africa,2012,aiddata,grant,924408.876509,1,constant_2023_usd
ZAF::aiddata::loan,ZAF,South Africa,2012,aiddata,loan,796958349.085829,8,constant_2023_usd
ZAF::aiddata::grant,ZAF,South Africa,2013,aiddata,grant,3867710.474086,1,constant_2023_usd
ZAF::aiddata::loan,ZAF,South Africa,2013,aiddata,loan,724155071.10223,5,constant_2023_usd
ZAF::aiddata::loan,ZAF,South Africa,2014,aiddata,loan,296570608.383286,2,constant_2023_usd
ZAF::aiddata::grant,ZAF,South Africa,2015,aiddata,grant,12315924.397997,2,constant_2023_usd
ZAF::aiddata::loan,ZAF,South Africa,2015,aiddata,loan,2344942204.723394,10,constant_2023_usd
ZAF::codf::loan,ZAF,South Africa,2015,codf,loan,1381190000.0,1,nominal_usd
ZAF::cofi::loan,ZAF,South Africa,2015,cofi,loan,139792931.71989,1,nominal_usd
ZAF::aiddata::loan,ZAF,South Africa,2016,aiddata,loan,1994311955.549614,23,constant_2023_usd
ZAF::cgef::loan,ZAF,South Africa,2016,cgef,loan,500000000.0,1,nominal_usd
ZAF::cla::loan,ZAF,South Africa,2016,cla,loan,733180000.0,5,nominal_usd
ZAF::codf::loan,ZAF,South Africa,2016,codf,loan,500000000.0,1,nominal_usd
ZAF::cofi::loan,ZAF,South Africa,2016,cofi,loan,450000000.0,2,nominal_usd
ZAF::aiddata::grant,ZAF,South Africa,2017,aiddata,grant,87516.295225,3,constant_2023_usd
ZAF::aiddata::loan,ZAF,South Africa,2017,aiddata,loan,4108143226.041686,24,constant_2023_usd
ZAF::cgef::loan,ZAF,South Africa,2017,cgef,loan,1500000000.0,1,nominal_usd
ZAF::cla::loan,ZAF,South Africa,2017,cla,loan,1500000000.0,1,nominal_usd
ZAF::codf::loan,ZAF,South Africa,2017,codf,loan,1500000000.0,1,nominal_usd
ZAF::aiddata::grant,ZAF,South Africa,2018,aiddata,grant,3429459.837249,7,constant_2023_usd
ZAF::aiddata::loan,ZAF,South Africa,2018,aiddata,loan,4831439776.794037,38,constant_2023_usd
ZAF::cgef::loan,ZAF,South Africa,2018,cgef,loan,2500000000.0,1,nominal_usd
ZAF::chapo::loan,ZAF,South Africa,2018,chapo,loan,322274186.351406,12,constant_2021_usd
ZAF::cla::loan,ZAF,South Africa,2018,cla,loan,2787280000.0,2,nominal_usd
ZAF::codf::loan,ZAF,South Africa,2018,codf,loan,2500000000.0,1,nominal_usd
ZAF::cofi::loan,ZAF,South Africa,2018,cofi,loan,4111721665.478636,5,nominal_usd
ZAF::aiddata::grant,ZAF,South Africa,2019,aiddata,grant,246125.394577,6,constant_2023_usd
ZAF::aiddata::loan,ZAF,South Africa,2019,aiddata,loan,520857618.093836,20,constant_2023_usd
ZAF::aiddata::grant,ZAF,South Africa,2020,aiddata,grant,2533939.757786,36,constant_2023_usd
ZAF::aiddata::loan,ZAF,South Africa,2020,aiddata,loan,705328048.78224,8,constant_2023_usd
ZAF::chapo::grant,ZAF,South Africa,2020,chapo,grant,1162574.719716,30,constant_2021_usd
ZAF::aiddata::grant,ZAF,South Africa,2021,aiddata,grant,5118515.194322,5,constant_2023_usd
ZAF::aiddata::loan,ZAF,South Africa,2021,aiddata,loan,157833645.5074,7,constant_2023_usd
ZAF::chapo::grant,ZAF,South Africa,2021,chapo,grant,5495607.8,2,constant_2021_usd
ZAF::aiddata::grant,ZAF,South Africa,2022,aiddata,grant,3757482.181849,10,constant_2023_usd
ZAF::aiddata::loan,ZAF,South Africa,2022,aiddata,loan,37796765.255284,1,constant_2023_usd
ZAF::aiddata::grant,ZAF,South Africa,2023,aiddata,grant,9429873.452876,6,constant_2023_usd
ZAF::aiddata::loan,ZAF,South Africa,2023,aiddata,loan,1264958185.565389,23,constant_2023_usd
ZMB::aiddata::grant,ZMB,Zambia,2000,aiddata,grant,5975417.025293,2,constant_2023_usd
ZMB::aiddata::loan,ZMB,Zambia,2000,aiddata,loan,260512395.999456,1,constant_2023_usd
ZMB::aiddata::debt_relief,ZMB,Zambia,2001,aiddata,debt_relief,92900869.682714,1,constant_2023_usd
ZMB::aiddata::grant,ZMB,Zambia,2001,aiddata,grant,3041243.384392,3,constant_2023_usd
ZMB::aiddata::loan,ZMB,Zambia,2001,aiddata,loan,42089160.746817,2,constant_2023_usd
ZMB::cancel::debt_relief,ZMB,Zambia,2001,cancel,debt_relief,39860000.0,1,nominal_usd
ZMB::cla::loan,ZMB,Zambia,2001,cla,loan,18120000.0,2,nominal_usd
ZMB::aiddata::grant,ZMB,Zambia,2002,aiddata,grant,6643756.861813,2,constant_2023_usd
ZMB::aiddata::loan,ZMB,Zambia,2002,aiddata,loan,33246675.81562,2,constant_2023_usd
ZMB::cla::loan,ZMB,Zambia,2002,cla,loan,14440000.0,2,nominal_usd
ZMB::aiddata::grant,ZMB,Zambia,2003,aiddata,grant,4635071.936407,2,constant_2023_usd
ZMB::aiddata::grant,ZMB,Zambia,2004,aiddata,grant,3365978.078359,2,constant_2023_usd
ZMB::aiddata::loan,ZMB,Zambia,2004,aiddata,loan,11437596.649135,1,constant_2023_usd
ZMB::cla::loan,ZMB,Zambia,2004,cla,loan,5440000.0,1,nominal_usd
ZMB::aiddata::grant,ZMB,Zambia,2005,aiddata,grant,17036809.411779,2,constant_2023_usd
ZMB::aiddata::loan,ZMB,Zambia,2005,aiddata,loan,16034644.152263,1,constant_2023_usd
ZMB::cla::loan,ZMB,Zambia,2005,cla,loan,8000000.0,1,nominal_usd
ZMB::aiddata::grant,ZMB,Zambia,2006,aiddata,grant,24914750.52031,5,constant_2023_usd
ZMB::aiddata::loan,ZMB,Zambia,2006,aiddata,loan,30534025.165547,2,constant_2023_usd
ZMB::cancel::debt_relief,ZMB,Zambia,2006,cancel,debt_relief,211000000.0,1,nominal_usd
ZMB::chapo::grant,ZMB,Zambia,2006,chapo,grant,382310.596923,1,constant_2021_usd
ZMB::cla::loan,ZMB,Zambia,2006,cla,loan,75580000.0,4,nominal_usd
ZMB::aiddata::debt_relief,ZMB,Zambia,2007,aiddata,debt_relief,18786548.676286,1,constant_2023_usd
ZMB::aiddata::grant,ZMB,Zambia,2007,aiddata,grant,10218621.885553,2,constant_2023_usd
ZMB::aiddata::loan,ZMB,Zambia,2007,aiddata,loan,174763710.376861,4,constant_2023_usd
ZMB::cancel::debt_relief,ZMB,Zambia,2007,cancel,debt_relief,11770000.0,1,nominal_usd
ZMB::cla::loan,ZMB,Zambia,2007,cla,loan,59610000.0,2,nominal_usd
ZMB::aiddata::loan,ZMB,Zambia,2008,aiddata,loan,683096350.824356,3,constant_2023_usd
ZMB::cgef::loan,ZMB,Zambia,2008,cgef,loan,315600000.0,1,nominal_usd
ZMB::cla::loan,ZMB,Zambia,2008,cla,loan,315600000.0,1,nominal_usd
ZMB::codf::loan,ZMB,Zambia,2008,codf,loan,315600000.0,1,nominal_usd
ZMB::cofi::loan,ZMB,Zambia,2008,cofi,loan,316000000.0,1,nominal_usd
ZMB::aiddata::grant,ZMB,Zambia,2009,aiddata,grant,7630247.733582,2,constant_2023_usd
ZMB::aiddata::loan,ZMB,Zambia,2009,aiddata,loan,492405157.584548,9,constant_2023_usd
ZMB::chapo::grant,ZMB,Zambia,2009,chapo,grant,6759045.217237,1,constant_2021_usd
ZMB::cla::loan,ZMB,Zambia,2009,cla,loan,180220000.0,6,nominal_usd
ZMB::codf::loan,ZMB,Zambia,2009,codf,loan,70800000.0,2,nominal_usd
ZMB::aiddata::loan,ZMB,Zambia,2010,aiddata,loan,929413829.851608,12,constant_2023_usd
ZMB::chapo::loan,ZMB,Zambia,2010,chapo,loan,74275034.117699,1,constant_2021_usd
ZMB::cla::loan,ZMB,Zambia,2010,cla,loan,656600000.0,6,nominal_usd
ZMB::codf::loan,ZMB,Zambia,2010,codf,loan,609600000.0,4,nominal_usd
ZMB::aiddata::debt_relief,ZMB,Zambia,2011,aiddata,debt_relief,43423660.045078,1,constant_2023_usd
ZMB::aiddata::grant,ZMB,Zambia,2011,aiddata,grant,2362231.684873,4,constant_2023_usd
ZMB::aiddata::loan,ZMB,Zambia,2011,aiddata,loan,785593153.378288,6,constant_2023_usd
ZMB::cancel::debt_relief,ZMB,Zambia,2011,cancel,debt_relief,37500000.0,1,nominal_usd
ZMB::chapo::grant,ZMB,Zambia,2011,chapo,grant,2494836.148523,3,constant_2021_usd
ZMB::cla::loan,ZMB,Zambia,2011,cla,loan,577400000.0,3,nominal_usd
ZMB::codf::loan,ZMB,Zambia,2011,codf,loan,244000000.0,1,nominal_usd
ZMB::aiddata::grant,ZMB,Zambia,2012,aiddata,grant,6502907.006446,1,constant_2023_usd
ZMB::aiddata::loan,ZMB,Zambia,2012,aiddata,loan,189668121.021345,3,constant_2023_usd
ZMB::cla::loan,ZMB,Zambia,2012,cla,loan,109250000.0,2,nominal_usd
ZMB::aiddata::grant,ZMB,Zambia,2013,aiddata,grant,21224990.851593,4,constant_2023_usd
ZMB::aiddata::loan,ZMB,Zambia,2013,aiddata,loan,721450829.829954,4,constant_2023_usd
ZMB::cgef::loan,ZMB,Zambia,2013,cgef,loan,183230000.0,1,nominal_usd
ZMB::chapo::grant,ZMB,Zambia,2013,chapo,grant,9024292.417519,1,constant_2021_usd
ZMB::cla::loan,ZMB,Zambia,2013,cla,loan,864450000.0,5,nominal_usd
ZMB::codf::loan,ZMB,Zambia,2013,codf,loan,850950000.0,4,nominal_usd
ZMB::cofi::loan,ZMB,Zambia,2013,cofi,loan,498000000.0,3,nominal_usd
ZMB::aiddata::grant,ZMB,Zambia,2014,aiddata,grant,23284562.145876,4,constant_2023_usd
ZMB::aiddata::loan,ZMB,Zambia,2014,aiddata,loan,648624576.83115,6,constant_2023_usd
ZMB::cgef::loan,ZMB,Zambia,2014,cgef,loan,45000000.0,1,nominal_usd
ZMB::chapo::grant,ZMB,Zambia,2014,chapo,grant,66425.713884,2,constant_2021_usd
ZMB::cla::loan,ZMB,Zambia,2014,cla,loan,376810000.0,3,nominal_usd
ZMB::codf::loan,ZMB,Zambia,2014,codf,loan,273810000.0,2,nominal_usd
ZMB::aiddata::grant,ZMB,Zambia,2015,aiddata,grant,1255438.057682,1,constant_2023_usd
ZMB::aiddata::loan,ZMB,Zambia,2015,aiddata,loan,734348850.596211,10,constant_2023_usd
ZMB::chapo::loan,ZMB,Zambia,2015,chapo,loan,152412038.108649,1,constant_2021_usd
ZMB::cla::loan,ZMB,Zambia,2015,cla,loan,745240000.0,8,nominal_usd
ZMB::codf::loan,ZMB,Zambia,2015,codf,loan,288290000.0,3,nominal_usd
ZMB::cofi::loan,ZMB,Zambia,2015,cofi,loan,64000000.0,1,nominal_usd
ZMB::aiddata::grant,ZMB,Zambia,2016,aiddata,grant,66975788.940203,3,constant_2023_usd
ZMB::aiddata::loan,ZMB,Zambia,2016,aiddata,loan,2399195991.412402,17,constant_2023_usd
ZMB::chapo::grant,ZMB,Zambia,2016,chapo,grant,72023204.291251,2,constant_2021_usd
ZMB::cla::loan,ZMB,Zambia,2016,cla,loan,1812280000.0,13,nominal_usd
ZMB::codf::loan,ZMB,Zambia,2016,codf,loan,1011100000.0,6,nominal_usd
ZMB::aiddata::grant,ZMB,Zambia,2017,aiddata,grant,42373770.636259,6,constant_2023_usd
ZMB::aiddata::loan,ZMB,Zambia,2017,aiddata,loan,2426739513.293688,11,constant_2023_usd
ZMB::cgef::loan,ZMB,Zambia,2017,cgef,loan,1644480000.0,2,nominal_usd
