project_entity_id,country_iso3,year,canonical_title,member_count,source_count,sources,member_record_keys,match_basis,amount_policy
PM-82BE820A3DBB07,KEN,2006,"Kenyan Urban Power Grid, Phase I - Chemositsit-Kisii-Meru, 2x132kV Substations, 183 km 132kV & 76km 33kV Power Transmission Lines",2,2,cgef|cla,cgef:KE.020|cla:KE.020,automatic_high_confidence,no_cross_source_amount_selected_or_summed
PM-A5CD4AAB9D07C1,KEN,2006,"China donates anti-malaria drugs worth 500,000 RMB to Kenya",2,2,aiddata|chapo,aiddata:822|chapo:822,direct_reference,no_cross_source_amount_selected_or_summed
PM-BFAEF788FE06FF,KEN,2006,China constructs an Anti-Malaria Center at Kenyatta Hospital in Kenya (Linked to Record ID#1290),2,2,aiddata|chapo,aiddata:34174|chapo:34174,direct_reference,no_cross_source_amount_selected_or_summed
SRC-3F1748E94A7BA4,KEN,2006,China donates 5 Million CNY rice to Kenya,1,1,aiddata,aiddata:821,source_record,no_cross_source_amount_selected_or_summed
SRC-4E6CF929AC40F1,KEN,2006,"China Eximbank provides RMB 154.8 million government concessional loan for Phase 1 of Kenya Power Distribution System Modernization Project (Linked to Record ID#16392, #58359, 92446)",1,1,aiddata,aiddata:1043,source_record,no_cross_source_amount_selected_or_summed
SRC-8954C373A42962,KEN,2006,Chinese Government provides grant worth 1.5 billion Ksh for JKIA-Uhuru Highway-Gigiri Road Rehabilitation and Expansion Project,1,1,aiddata,aiddata:58104,source_record,no_cross_source_amount_selected_or_summed
SRC-9F2CC28371E321,KEN,2006,Rural Telecommunications Development Project,1,1,cla,cla:KE.003,source_record,no_cross_source_amount_selected_or_summed
SRC-EF7F67B930A8D0,KEN,2006,China Eximbank provides RMB 173.8 million government concessional loan for Rural Telecommunication Development Project (Linked to Record ID#92446),1,1,aiddata,aiddata:819,source_record,no_cross_source_amount_selected_or_summed
SRC-F574012F0F751B,KEN,2006,"Chinese embassy funds the reconstruction and extension of Mcedo-Beijing School (Linked to Record ID#58155, #62881)",1,1,aiddata,aiddata:36067,source_record,no_cross_source_amount_selected_or_summed
PM-3F2DEEFC767257,KEN,2007,"Procurement of Power Lines Material, Loan 1",2,2,cgef|cla,cgef:KE.038|cla:KE.038,automatic_high_confidence,no_cross_source_amount_selected_or_summed
PM-9A693A46FBC5B2,KEN,2007,China donates Reproductive Medical Equipment to Kenya,2,2,aiddata|chapo,aiddata:35084|chapo:35084,direct_reference,no_cross_source_amount_selected_or_summed
SRC-38B271480DECC2,KEN,2007,National Optic Fibre Backbone Infrastructure (NOFBI) Phase I: E-government,1,1,cla,cla:KE.002,source_record,no_cross_source_amount_selected_or_summed
SRC-64E2012DA6B6E0,KEN,2007,China Eximbank provides RMB 37.4 million government concessional loan for Procurement of Power Line Materials Project,1,1,aiddata,aiddata:58344,source_record,no_cross_source_amount_selected_or_summed
SRC-66FDE3089F613A,KEN,2007,China and Kenya jointly launch Economic and Trade website,1,1,aiddata,aiddata:944,source_record,no_cross_source_amount_selected_or_summed
SRC-704D5EBD75C0FE,KEN,2007,Chinese Government provides $21.5 million grant for Nairobi Roads and Street Lighting Rehabilitation Project,1,1,aiddata,aiddata:58343,source_record,no_cross_source_amount_selected_or_summed
SRC-B63F0A740E30E0,KEN,2007,"Great Wall Apartments Phase I, Lower and Medium Income Family Housing (528 Apartment Units)",1,1,cla,cla:KE.004,source_record,no_cross_source_amount_selected_or_summed
SRC-C14A251C73A0EF,KEN,2007,China Eximbank provides RMB 271.1 million government concessional loan for E-Government Project (Linked to Record ID#31091),1,1,aiddata,aiddata:811,source_record,no_cross_source_amount_selected_or_summed
SRC-D670EB1F836756,KEN,2007,China grants $1.766 million for Maize Flour Processing Project in Bomet and Drought Affected Areas (Linked to Record ID#59675),1,1,aiddata,aiddata:59678,source_record,no_cross_source_amount_selected_or_summed
SRC-F5576A78406E94,KEN,2007,China Eximbank provides $37 million loan for Phase 1 of NOBI Project (Linked to Record ID#47014 and #30384),1,1,aiddata,aiddata:95490,source_record,no_cross_source_amount_selected_or_summed
PM-06CAA17D519F85,KEN,2008,Procurement of Equipment for National Youth Service (NYS),2,2,cla|codf,cla:KE.039|codf:KE.039,automatic_high_confidence,no_cross_source_amount_selected_or_summed
PM-33335FDC057362,KEN,2008,China Conducts Comprehensive Malaria Prevention and Control Training in Kenya,2,2,aiddata|chapo,aiddata:16918|chapo:16918,direct_reference,no_cross_source_amount_selected_or_summed
PM-3A257560FC68AE,KEN,2008,Chinese Embassy donates crutches and wheelchairs to the National Fund for the Disabled of Kenya in June 2008,2,2,aiddata|chapo,aiddata:98532|chapo:98532,direct_reference,no_cross_source_amount_selected_or_summed
PM-C6E2EA359A5225,KEN,2008,Nairobi Eastern and Northern Bypass Highway (Nairobi Ring Road) (72km),2,2,cla|codf,cla:KE.005|codf:KE.005,automatic_high_confidence,no_cross_source_amount_selected_or_summed
SRC-41EFBBC4B8DF62,KEN,2008,Nanjing Agricultural University holds training in agricultural production at Egerton University in Kenya,1,1,aiddata,aiddata:16026,source_record,no_cross_source_amount_selected_or_summed
SRC-5BE772B596B28A,KEN,2008,CNOOC Donation of School Supplies and 2 Wells To Kenya,1,1,aiddata,aiddata:35298,source_record,no_cross_source_amount_selected_or_summed
SRC-62C5B78CF49B18,KEN,2008,China Eximbank provides RMB 363.8 million government concessional loan for Phase 1 of Equipment Purchases by Kenya's National Youth Service (Linked to Record ID#58154),1,1,aiddata,aiddata:1278,source_record,no_cross_source_amount_selected_or_summed
SRC-67FC41A680DAC5,KEN,2008,Chinese Embassy donates 4 ping-pong tables to Kenya Table Tennis Association,1,1,aiddata,aiddata:60165,source_record,no_cross_source_amount_selected_or_summed
SRC-6B21D3606725E8,KEN,2008,China grants Ksh 200 million to Kenya to resettle refugees,1,1,aiddata,aiddata:19014,source_record,no_cross_source_amount_selected_or_summed
SRC-80CAE967A57ABA,KEN,2008,Chinese Government establishes Confucius Institute at Kenyatta University,1,1,aiddata,aiddata:31289,source_record,no_cross_source_amount_selected_or_summed
SRC-A048D794C6902B,KEN,2008,China Eximbank provides $104.4 million preferential buyer's credit for Nairobi Northern and Eastern Bypass Project,1,1,aiddata,aiddata:1112,source_record,no_cross_source_amount_selected_or_summed
SRC-B08C9642F794BB,KEN,2008,Monetary donation for internally displaced persons,1,1,aiddata,aiddata:30173,source_record,no_cross_source_amount_selected_or_summed
SRC-B0E20CBF936F7A,KEN,2008,"All China Women’s Federation donates office supplies worth RMB 400,000 to Kenyan women's organization",1,1,aiddata,aiddata:70614,source_record,no_cross_source_amount_selected_or_summed
SRC-CCC97111616493,KEN,2008,"China donates $300,000 USD to Kenyan Red Cross Society following 2008 election riots",1,1,aiddata,aiddata:17709,source_record,no_cross_source_amount_selected_or_summed
SRC-F8BCD71E3FD772,KEN,2008,CDB provides $16.7 million loan for Phase 1 of the Great Wall Project,1,1,aiddata,aiddata:59034,source_record,no_cross_source_amount_selected_or_summed
PM-5D060806DF17B4,KEN,2009,Nairobi-Thika Highway (50km),2,2,cla|codf,cla:KE.006|codf:KE.006,automatic_high_confidence,no_cross_source_amount_selected_or_summed
PM-BAE2ED2AAA8F55,KEN,2009,"China Eximbank provides RMB 612.1 million government concessional loan for Phase 2 of Kenya Power Distribution System Modernization Project (Linked to Record ID#1043, #58359)",4,4,aiddata|cgef|cla|codf,aiddata:16392|cgef:KE.021|cla:KE.021|codf:KE.021,human_confirmed,no_cross_source_amount_selected_or_summed
PM-E38D0C8541E4FA,KEN,2009,China Donates Anti-Malaria Medicine to Kenya in 2009,2,2,aiddata|chapo,aiddata:16911|chapo:16911,direct_reference,no_cross_source_amount_selected_or_summed
PM-FF3669919EA66E,KEN,2009,Chinese Government provides RMB 46.5 million grant for Nairobi East District Hospital Construction Project (Linked to Record ID#60169),2,2,aiddata|chapo,aiddata:1267|chapo:1267,direct_reference,no_cross_source_amount_selected_or_summed
SRC-127E280434B560,KEN,2009,Chinese Government provides 1.9 billion Ksh for an ICT Center in Kenya,1,1,aiddata,aiddata:46969,source_record,no_cross_source_amount_selected_or_summed
SRC-2B8BEEB5505939,KEN,2009,China sends Volunteer Teachers to Kenya,1,1,aiddata,aiddata:32438,source_record,no_cross_source_amount_selected_or_summed
SRC-72029F3E9D8178,KEN,2009,China Donates $3 million USD for Famine Relief to Kenya in 2009,1,1,aiddata,aiddata:1134,source_record,no_cross_source_amount_selected_or_summed
SRC-782DAA5F77540F,KEN,2009,Maize donation from CNOOC for famine relief,1,1,aiddata,aiddata:19170,source_record,no_cross_source_amount_selected_or_summed
SRC-B0F5B90076AE31,KEN,2009,China Eximbank provides RMB 1.026 billion government concessional loan for Nairobi-Thika Highway Improvement Project (Lot 3),1,1,aiddata,aiddata:947,source_record,no_cross_source_amount_selected_or_summed
SRC-CBB07A72997F46,KEN,2009,China Donates Trucks and Tractors to Kenya,1,1,aiddata,aiddata:1149,source_record,no_cross_source_amount_selected_or_summed
SRC-D1C1FE8A148880,KEN,2009,China Sinohydro Corporation donated 1 million KES worth of roofing tiles,1,1,aiddata,aiddata:16317,source_record,no_cross_source_amount_selected_or_summed
SRC-E873C3B8BE44AE,KEN,2009,China donates 13 million CNY worth of corrugated sheet-iron to Kenya,1,1,aiddata,aiddata:60235,source_record,no_cross_source_amount_selected_or_summed
PM-04BFC6CEE7E734,KEN,2010,Chinese Peace Ark offers free medical service to Kenya,2,2,aiddata|chapo,aiddata:1277|chapo:1277,direct_reference,no_cross_source_amount_selected_or_summed
PM-3B8D7996580EBE,KEN,2010,"China grants 1 million USD to build Mama Lucy Kibaki Hospital (Kayole North, Eastlands, East District hospital), Linked to Record ID#1267",2,2,aiddata|chapo,aiddata:60169|chapo:60169,direct_reference,no_cross_source_amount_selected_or_summed
PM-C7E15CC6D16DC2,KEN,2010,China Eximbank provides RMB 592.4 million government concessional loan for Olkaria IV Geothermal Production Wells Drilling Project (Linked to Record ID#58350),6,6,aiddata|cgef|cgp|cla|codf|cofi,aiddata:31023|cgef:KE.007|cgp:KE.002|cla:KE.007|codf:KE.007|cofi:KEN2021003:debt,human_confirmed,no_cross_source_amount_selected_or_summed
SRC-18DD4827BEDD3D,KEN,2010,China donates 40 million Kenyan shillings reproductive health medical equipment to Kenya in 2010,1,1,aiddata,aiddata:30692,source_record,no_cross_source_amount_selected_or_summed
SRC-370791BEE51B33,KEN,2010,Economic and Technical Cooperation,1,1,cla,cla:KE.032,source_record,no_cross_source_amount_selected_or_summed
SRC-3AB1D5E030C4D6,KEN,2010,Chinese Government provides $12.2 million loan for Moi International Sports Centre Refurbishment Project (Linked to Record ID#60195),1,1,aiddata,aiddata:1265,source_record,no_cross_source_amount_selected_or_summed
SRC-51B458F88B86E4,KEN,2010,CDB provides $50 million loan to Equity Bank Kenya Limited for on-lending to SMEs,1,1,aiddata,aiddata:1264,source_record,no_cross_source_amount_selected_or_summed
SRC-752BA3A6BCE1BF,KEN,2010,"Transmission Line, Rabai-Malindi-Garsen-Lamu (572kV) (320km)",1,1,cgef,cgef:KE.029,source_record,no_cross_source_amount_selected_or_summed
SRC-778AD8E307BE17,KEN,2010,Renovation of Moi Sports Center Kasarani,1,1,cla,cla:KE.024,source_record,no_cross_source_amount_selected_or_summed
SRC-C253A935CC0AC8,KEN,2010,China aids with the construction and renovation of a Highway Interchange in Kenya,1,1,aiddata,aiddata:16115,source_record,no_cross_source_amount_selected_or_summed
SRC-C4ECAF03BE5395,KEN,2010,Chinese Government provides RMB 40 million interest-free loan — via ETCA — for unspecified purposes,1,1,aiddata,aiddata:58995,source_record,no_cross_source_amount_selected_or_summed
SRC-C97F10CA7FC449,KEN,2010,"China grants $150,000 USD for a Kenya Ministry of Finance computer program (Linked to ETCA #85159)",1,1,aiddata,aiddata:1275,source_record,no_cross_source_amount_selected_or_summed
SRC-D93EF609BD9738,KEN,2010,China Ministry of Commerce grants $2.7 million for renovation of Moi International Sports Centre in Kenya (Linked to Record ID#1265),1,1,aiddata,aiddata:60195,source_record,no_cross_source_amount_selected_or_summed
PM-2E986A0E03E274,KEN,2011,China Eximbank provides RMB 296.1 million government concessional loan for Enterprise Messaging and Collaboration System (EMACS) Project (Linked to Record ID#811),3,3,aiddata|cla|codf,aiddata:31091|cla:KE.023|codf:KE.023,human_confirmed,no_cross_source_amount_selected_or_summed
PM-6B6587D9D589C8,KEN,2011,China Eximbank provides RMB 716.9 million government concessional loan for the Kenyatta University Teaching Research & Referral Hospital Construction Project (Linked to Record ID#34174),4,4,aiddata|chapo|cla|codf,aiddata:1290|chapo:1290|cla:KE.010|codf:KE.010,human_confirmed,no_cross_source_amount_selected_or_summed
PM-E84F2CC0DE8DD3,KEN,2011,Nairobi Southern Bypass (28.6km),2,2,cla|codf,cla:KE.012|codf:KE.012,automatic_high_confidence,no_cross_source_amount_selected_or_summed
PM-F06819DEBFAD81,KEN,2011,Rehabilitation And Upgrading Of Equipment In The Universities And Technical Training Institutes Project,2,2,cla|codf,cla:KE.025|codf:KE.025,automatic_high_confidence,no_cross_source_amount_selected_or_summed
SRC-02DBD01AB410EF,KEN,2011,China Eximbank provides RMB 188.3 million government concessional loan for Phase 1 of Technical And Vocational Training Laboratories (TIVET) Project (Linked to Record ID#59494),1,1,aiddata,aiddata:46982,source_record,no_cross_source_amount_selected_or_summed
SRC-15AF1007C17D97,KEN,2011,China Eximbank provides $176.5 million preferential buyer's credit for Southern Bypass Project,1,1,aiddata,aiddata:26313,source_record,no_cross_source_amount_selected_or_summed
SRC-2877F4E2EC32CF,KEN,2011,Chinese Government provides RMB 50 million interest-free loan — via ETCA — for unspecified purposes,1,1,aiddata,aiddata:59000,source_record,no_cross_source_amount_selected_or_summed
SRC-3D922A194A5AB0,KEN,2011,Chinese Government provides grants worth KES 1.5 billion for construction of housing units and hostels,1,1,aiddata,aiddata:17832,source_record,no_cross_source_amount_selected_or_summed
SRC-685A07B1BB4B61,KEN,2011,Economic and Technical Cooperation,1,1,cla,cla:KE.094,source_record,no_cross_source_amount_selected_or_summed
SRC-780FD5EA65914E,KEN,2011,China's CAMCE donates a primary school to Kenya,1,1,aiddata,aiddata:27908,source_record,no_cross_source_amount_selected_or_summed
SRC-7EC06837CC3E3C,KEN,2011,Chinese Government donates office equipment to Kenya's National Assembly,1,1,aiddata,aiddata:59697,source_record,no_cross_source_amount_selected_or_summed
SRC-9CA12A6D6BBC24,KEN,2011,Chinese Government provides 30 million yuan in emergency food aid to Kenya,1,1,aiddata,aiddata:73729,source_record,no_cross_source_amount_selected_or_summed
SRC-D897DE25F7ADE1,KEN,2011,China Donates Office Equipment for Ministry of Foreign Affairs,1,1,aiddata,aiddata:30140,source_record,no_cross_source_amount_selected_or_summed
SRC-E6AF71B225CB67,KEN,2011,Chinese Government provides 100 million yuan in emergency food aid to Kenya,1,1,aiddata,aiddata:73776,source_record,no_cross_source_amount_selected_or_summed
PM-9B8209F399AD4A,KEN,2012,National Optic Fibre Backbone Infrastructure (NOFBI) E-Government Expansion Project,2,2,cla|codf,cla:KE.013|codf:KE.013,automatic_high_confidence,no_cross_source_amount_selected_or_summed
PM-A0B032D9374237,KEN,2012,China Eximbank provides $367.7 million preferential buyer’s credit for Drilling Services And Material for 80 Geothermal Wells at Olkaria Geothermal Project (Linked to Record ID#31023),6,5,aiddata|cgef|cla|codf|cofi,aiddata:58350|cgef:KE.011|cla:KE.011|codf:KE.011|cofi:KEN2021002:debt|cofi:KEN2021004:debt,human_confirmed,no_cross_source_amount_selected_or_summed
SRC-31D141589ACC58,KEN,2012,Chinese Government provides $19.8 million loan for Nyahururu (Rumuruti)–Maralal 132 kV Transmission Line and Sub-station Project (Linked to Record ID#31089),1,1,aiddata,aiddata:31086,source_record,no_cross_source_amount_selected_or_summed
SRC-35DF2538A32CCB,KEN,2012,Chinese Government provides $100 million grant for CCTV Installation Project,1,1,aiddata,aiddata:30364,source_record,no_cross_source_amount_selected_or_summed
SRC-3F53C17A268D75,KEN,2012,"China donates 5,000 doses contraceptives for family planning program to Kenya",1,1,aiddata,aiddata:30401,source_record,no_cross_source_amount_selected_or_summed
