candidate_id,left_record_key,right_record_key,country_iso3,year,similarity,status,review_decision,method,left_title,right_title
MC-4A7A0A5B359DD1,cla:AO.089.46,codf:AO.089.45,AGO,2016,0.8037,reviewed,different_project,normalized_title_sequence_token_v1,"Lubango/Matala, Huila Electrification (22,500 Home Connections)","Luanda Electrification (337,500 Home Connections)"
MC-613F49BBC6FE3A,aiddata:1515,chapo:1521,TZA,2005,0.8037,reviewed,different_project,normalized_title_sequence_token_v1,China Donates Anti-Malaria Drugs and Mosquito Nets to Tanzania,China donated anti-Malarial drugs to Tanzania
MC-70BAA330ED676A,cgef:AO.089.46,cla:AO.089.45,AGO,2016,0.8037,reviewed,different_project,normalized_title_sequence_token_v1,"Lubango/Matala, Huila Electrification (12,500 Home Connections)","Luanda Electrification (337,500 Home Connections)"
MC-9F564C1482B1CF,cla:AO.089.45,codf:AO.089.46,AGO,2016,0.8037,reviewed,different_project,normalized_title_sequence_token_v1,"Luanda Electrification (337,500 Home Connections)","Lubango/Matala, Huila Electrification (22,500 Home Connections)"
MC-D065B531E65253,cgef:AO.089.46,codf:AO.089.45,AGO,2016,0.8037,reviewed,different_project,normalized_title_sequence_token_v1,"Lubango/Matala, Huila Electrification (12,500 Home Connections)","Luanda Electrification (337,500 Home Connections)"
MC-8D4E1422934D25,chapo:58697,cla:CM.091,CMR,2007,0.8,reviewed,different_project,normalized_title_sequence_token_v1,Provides grant for Gyneco-Obstetric and Paediatric Hospital,Douala Gyneco-Obstetric and Pediatric Hospital
MC-C6AE8A60712F0E,cla:AO.089.66,codf:AO.089.64,AGO,2016,0.8,reviewed,different_project,normalized_title_sequence_token_v1,"Chitembo, Bie, Water Supply System Construction","Malanje City, Water Supply System Construction"
MC-33A78E9B8A3B18,cgef:AO.089.47,codf:AO.089.44,AGO,2016,0.7963,reviewed,different_project,normalized_title_sequence_token_v1,"Cabinda City Electrification (20,000 Household Connections)","Huambo City Electrification (17,500 Home Connections)"
MC-5C441A08EDA7A0,cgef:AO.089.44,cla:AO.089.47,AGO,2016,0.7963,reviewed,different_project,normalized_title_sequence_token_v1,"Huambo City Electrification (17,500 Home Connections)","Cabinda City Electrification (30,000 Household Connections)"
MC-5F4F2BF2FF1445,cgef:AO.089.47,cla:AO.089.44,AGO,2016,0.7963,reviewed,different_project,normalized_title_sequence_token_v1,"Cabinda City Electrification (20,000 Household Connections)","Huambo City Electrification (17,500 Home Connections)"
MC-6D896B89121D90,cla:AO.089.44,codf:AO.089.47,AGO,2016,0.7963,reviewed,different_project,normalized_title_sequence_token_v1,"Huambo City Electrification (17,500 Home Connections)","Cabinda City Electrification (30,000 Household Connections)"
MC-83190F62F87B36,cla:AO.089.47,codf:AO.089.44,AGO,2016,0.7963,reviewed,different_project,normalized_title_sequence_token_v1,"Cabinda City Electrification (30,000 Household Connections)","Huambo City Electrification (17,500 Home Connections)"
MC-F96EF91001ABFE,cgef:AO.089.44,codf:AO.089.47,AGO,2016,0.7963,reviewed,different_project,normalized_title_sequence_token_v1,"Huambo City Electrification (17,500 Home Connections)","Cabinda City Electrification (30,000 Household Connections)"
MC-4F88599B703BF6,cgef:AO.089.45,cla:AO.089.44,AGO,2016,0.7959,reviewed,different_project,normalized_title_sequence_token_v1,"Luanda Electrification (300,000 Home Connections)","Huambo City Electrification (17,500 Home Connections)"
MC-B97C966D71EFE0,cgef:AO.089.45,codf:AO.089.44,AGO,2016,0.7959,reviewed,different_project,normalized_title_sequence_token_v1,"Luanda Electrification (300,000 Home Connections)","Huambo City Electrification (17,500 Home Connections)"
MC-F0FDC7B34354B3,cla:AO.089.25,codf:AO.089.40,AGO,2016,0.7957,reviewed,different_project,normalized_title_sequence_token_v1,"EN120, Cuanza Sul, Alto Dondo - Keve River, Waco Kungo - Keve River, Rehabilitation, Lot 5 (31.1km)","EN120, Cuanza Sul, Alto Dondo - Keve River, Quimone River - São Mamede River, Rehabilitation, Lot 3 (57.5km)"
MC-3D154F3C641709,aiddata:32724,chapo:21273,NER,2011,0.7912,reviewed,different_project,normalized_title_sequence_token_v1,China Donates Anti-Malaria Drugs to Niger,China donated anti-Malarial medicine to Niger (june)
MC-8BA36DE22A2C7E,aiddata:21273,chapo:32724,NER,2011,0.7912,reviewed,different_project,normalized_title_sequence_token_v1,China donates Anti-Malarial Medicine to Niger (June),China donated anti-Malaria drugs to Niger
MC-B13C60BB5F8FCC,cla:AO.089.17,codf:AO.089.12,AGO,2016,0.7887,reviewed,different_project,normalized_title_sequence_token_v1,"Muxima, Luanda Water Supply System","Lucapa, Lunda-Norte Water Supply System"
MC-00A1232D6E3C27,aiddata:30440,cla:SD.083,SDN,2012,0.7886,reviewed,same_project,normalized_title_sequence_token_v1,China Development Bank provides $1.5 billion loan to the Sudan National Petroleum Corporation for budget support,Sudan National Petroleum Corporation (Sudapet ) Budget Support
MC-0D7632B47C9D4B,aiddata:96777,chapo:96776,ZAF,2018,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,Industrial and Commercial Bank of China contributes to EUR 500 million loan facility to Aspen Finance (Linked to Record ID#96776),China construction bank contributes to loan facility to Aspen finance
MC-21EEF7788538B1,aiddata:314,chapo:59618,CMR,2009,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,"MOFCOM provides RMB 50 million interest-free loan — via ETCA — for Douala Gyneco-Obstetric and Pediatric Hospital Construction Project (Linked to Record ID#59618, #58705, #22839)",MOFCOM provides grant for Gyneco-Obstetric and Pediatric Hospital
MC-25F5344BBA1052,cla:GQ.004.07,codf:GQ.004.11,GNQ,2017,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,Oyala (Djibloho) New Capital: Ministerial Buildings (10 Units),Oyala (Djibloho) New Capital: Presidential Palace Administrative Buildings (1200 Units)
MC-2D84EB6DC9344D,aiddata:73552,cla:AO.089.67,AGO,2016,0.7886,reviewed,same_project,normalized_title_sequence_token_v1,CDB provides loan for Bula Atumba Water Supply System Construction Project (Linked to Record ID#66847 and #65748),"Bula Atumba, Bengo, Water Supply System Construction"
MC-347AE46D29AB4E,cla:AO.003.49,codf:AO.003.50,AGO,2008,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,"Rehabilitation and Expansion of the Medium Voltage (MT) and Low Voltage (BT) Networks, Malange","Rehabilitation and Expansion of the Medium Voltage (MT) and Low Voltage (BT) Networks, Lunda Sul and Lunda Norte provinces,  the cities of Dundo and Saurimo"
MC-3828249CE6461D,cla:AO.003.50,codf:AO.003.49,AGO,2008,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,"Rehabilitation and Expansion of the Medium Voltage (MT) and Low Voltage (BT) Networks, Lunda Sul and Lunda Norte provinces, the cities of Dundo and Saurimo","Rehabilitation and Expansion of the Medium Voltage (MT) and Low Voltage (BT) Networks, Malange"
MC-3A05E3E7ECB7C3,aiddata:73913,codf:AO.110,AGO,2013,0.7886,reviewed,same_project,normalized_title_sequence_token_v1,CDB provides $54 million loan for Marçali Water Distribution Center Rehabilitation Project,"Water Distribution Center, Marçali, Luanda, Rehabilitation"
MC-46B8BC7A9491C7,aiddata:93261,chapo:93125,TCD,2020,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,Chinese government provides anti-epidemic materials to the Chad Ministry of Health in April 2020,Gov't provides anti-epidemic materials for Ministry of Health
MC-4D3A25784D9340,aiddata:52337,cla:RW.024,RWA,2020,0.7886,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides RMB 1.499 billion government concessional loan for the construction of the 43.5 MW Nyabarongo II Hydropower Plant and 110kV Evacuation Transmission Line Project,Nyabarongo 2 Hydropower Plant (43.5MW); Transmission Line (110kV)
MC-51E3929E1782A3,aiddata:96799,chapo:96795,ZAF,2018,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,Industrial and Commercial Bank of China contributes to ZAR 2 billion revolving credit facility to Aspen Pharmacare for refinancing and general corporate purposes (Linked to Record ID#96800),Bank contributes to revolving credit facility to Aspen finance
MC-541025BD671031,aiddata:96796,chapo:96799,ZAF,2018,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,China Construction Bank contributes to EUR 1.15 billion revolving credit facility to Aspen Finance (Linked to Record ID#96795),Bank contributes to revolving credit facility to Aspen Pharmacare
MC-551289B9AD66A9,aiddata:94316,chapo:92878,TZA,2020,0.7886,reviewed,same_project,normalized_title_sequence_token_v1,"CCECC, Hunan Dongfang Jinxi International Corporation Limited, and Chinese Embassy donate anti-epidemic supplies to Tanzania in April 2020 (Linked to Record ID#92878, 94315)","Embassy, International Corporation lmt, & CCECC donate supplies"
MC-5887FF56707BD1,cla:GQ.004.11,codf:GQ.004.07,GNQ,2017,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,Oyala (Djibloho) New Capital: Presidential Palace Administrative Buildings (1200 Units),Oyala (Djibloho) New Capital: Ministerial Buildings (10 Units)
MC-65DE0B475AB656,aiddata:30440,codf:SD.083,SDN,2012,0.7886,reviewed,same_project,normalized_title_sequence_token_v1,China Development Bank provides $1.5 billion loan to the Sudan National Petroleum Corporation for budget support,Sudan National Petroleum Corporation (Sudapet ) Budget Support
MC-668D9E6DAAA2EF,aiddata:73913,cla:AO.110,AGO,2013,0.7886,reviewed,same_project,normalized_title_sequence_token_v1,CDB provides $54 million loan for Marçali Water Distribution Center Rehabilitation Project,"Water Distribution Center, Marçali, Luanda, Rehabilitation"
MC-6AA85E86C4CFDA,aiddata:94574,chapo:93768,BFA,2020,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,Chinese medical donates supplies to Health and Social Promotion Centers in Moaga and Saatenga in November 2020 (linked to Record ID#94573),Supplies donated to the Health & Social Promotion Centers in Moaga
MC-6C71C3FD5DB12B,aiddata:73551,cla:AO.089.69,AGO,2016,0.7886,reviewed,same_project,normalized_title_sequence_token_v1,CDB provides loan for Tchicala-Tcholoanga Water Supply System Construction Project (Linked to Record ID#66847 and #65748),"Tchicala-Tcholoanga, Huambo, Water Supply System Construction"
MC-6CB6B020A052D6,aiddata:53396,cla:CM.046,CMR,2017,0.7886,reviewed,same_project,normalized_title_sequence_token_v1,"China Eximbank provides $524.5 million preferential buyer's credit for Phase 2 of Kribi Deep Sea Port Project (Linked to Record ID#53116, 350)","Kribi Port, Phase 2 (Preferential Export Buyer's Credit)"
MC-7464B193DECDFB,aiddata:96798,chapo:96800,ZAF,2018,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,Industrial and Commercial Bank of China contributes to ZAR 6 billion loan facility to Aspen Pharmacare for refinancing and general corporate purposes (Linked to Record ID#96797),Construction bank contributes to loan facility to Aspen pharmacare
MC-7AB13E23E2C73D,aiddata:59363,cgef:ET.061,ETH,2011,0.7886,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides $99.54 million preferential buyer's credit for Gibe III-Addis Ababa Power Transmission Lines Project (Linked to Record ID#59365 and ID#34447),"Transmission Lines, Gibe III - Addis Ababa (400kV)"
MC-7AD6B08344601D,cla:AO.003.50,codf:AO.005.03,AGO,2008,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,"Rehabilitation and Expansion of the Medium Voltage (MT) and Low Voltage (BT) Networks, Lunda Sul and Lunda Norte provinces, the cities of Dundo and Saurimo","Rehabilitation and Expansion of the Medium Voltage (MT) and Low Voltage (BT) Networks, Luanda"
MC-7B4CB443295E38,cla:AO.005.03,codf:AO.003.50,AGO,2008,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,"Rehabilitation and Expansion of the Medium Voltage (MT) and Low Voltage (BT) Networks, Luanda","Rehabilitation and Expansion of the Medium Voltage (MT) and Low Voltage (BT) Networks, Lunda Sul and Lunda Norte provinces,  the cities of Dundo and Saurimo"
MC-7D6B2BC3659921,aiddata:96797,chapo:96776,ZAF,2018,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,China Construction Bank contributes to ZAR 6 billion loan facility to Aspen Pharmacare for refinancing and general corporate purposes (Linked to Record ID#96798),China construction bank contributes to loan facility to Aspen finance
MC-8053C1490ABA00,aiddata:96928,chapo:96921,BWA,2021,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,Chinese Embassy donates electronics and anti-epidemic supplies to Botswana Ministry of Education and Skills Development in May 2021,Embassy donates anti-epidemic supplies to Ministry of Health
MC-80BD9D7F06439B,aiddata:96796,chapo:96776,ZAF,2018,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,China Construction Bank contributes to EUR 1.15 billion revolving credit facility to Aspen Finance (Linked to Record ID#96795),China construction bank contributes to loan facility to Aspen finance
MC-823388680E7799,aiddata:93033,chapo:94608,ETH,2020,0.7886,reviewed,same_project,normalized_title_sequence_token_v1,"The Dongguan municipal government and Five Chinese companies jointly donate anti-epidemic supplies to Ethiopia in June 2020 (Linked to Record ID#94604, 94605, 94606, 94607, 94608)","CCECC, Dongguan and Chinese companies donate anti-epidemic supplies"
MC-94BF7C52BB0190,aiddata:96800,chapo:96776,ZAF,2018,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,China Construction Bank contributes to ZAR 2 billion loan facility to Aspen Pharmacare for refinancing and general corporate purposes (Linked to Record ID#96799),China construction bank contributes to loan facility to Aspen finance
MC-94D9F380E65467,aiddata:72967,cgef:ZM.097,ZMB,2017,0.7886,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides $114.1 million loan for 330kV Kabwe-Pensulo Second Transmission Line Project (Linked to Record ID#88639),Kabwe - Pensulo Second Transmission Line (330kV) (300km)
MC-9AF47460C3D996,aiddata:72967,cla:ZM.097,ZMB,2017,0.7886,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides $114.1 million loan for 330kV Kabwe-Pensulo Second Transmission Line Project (Linked to Record ID#88639),Kabwe - Pensulo Second Transmission Line (330kV) (300km)
MC-9B2B64277C28F0,aiddata:96799,chapo:96796,ZAF,2018,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,Industrial and Commercial Bank of China contributes to ZAR 2 billion revolving credit facility to Aspen Pharmacare for refinancing and general corporate purposes (Linked to Record ID#96800),Bank contributes to revolving credit facility to Aspen finance
MC-9ECC5EE1C84A6F,aiddata:94315,chapo:92878,TZA,2020,0.7886,reviewed,same_project,normalized_title_sequence_token_v1,"Hunan Dongfang Jinxi International Corporation Limited, Chinese Embassy, and CCECC donate anti-epidemic supplies to Tanzania in April 2020 (Linked to Record ID#92878, 94316)","Embassy, International Corporation lmt, & CCECC donate supplies"
MC-9F66A7D7464E76,aiddata:53396,codf:CM.046,CMR,2017,0.7886,reviewed,same_project,normalized_title_sequence_token_v1,"China Eximbank provides $524.5 million preferential buyer's credit for Phase 2 of Kribi Deep Sea Port Project (Linked to Record ID#53116, 350)","Kribi Port, Phase 2 (Preferential Export Buyer's Credit)"
MC-AAB89A5E254A35,aiddata:96773,chapo:96800,ZAF,2018,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,China Construction Bank contributes to EUR 1 billion loan facility to Aspen Finance (Linked to Record ID#96774),Construction bank contributes to loan facility to Aspen pharmacare
MC-B2B5707D5D08E7,aiddata:96774,chapo:96776,ZAF,2018,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,Industrial and Commercial Bank of China contributes EUR 37 million to EUR 1 billion loan facility to Aspen Finance (Linked to Record ID#96773),China construction bank contributes to loan facility to Aspen finance
MC-BD07A5C6F927E8,aiddata:43795,cla:AO.058,AGO,2015,0.7886,reviewed,same_project,normalized_title_sequence_token_v1,ICBC provides $837.47 million loan for 750MW Soyo I Combined Cycle Power Plant Construction Project (Linked to Record ID#43782),Soyo I Combined Cycle Power Plant Phase I (750MW)
MC-CD672A54AB9F31,aiddata:92602,codf:GH.091,GHA,2020,0.7886,reviewed,same_project,normalized_title_sequence_token_v1,China Eximbank provides $39 million concessional loan for ICT Enabled Distance Learning Project for the Institute of Local Government Studies,ICT-Based Distance Learning Project for the Institute of Local Government Studies
MC-D0F0BC0486E039,aiddata:96795,chapo:96799,ZAF,2018,0.7886,reviewed,different_project,normalized_title_sequence_token_v1,Industrial and Commercial Bank of China contributes to EUR 1.15 billion revolving credit facility to Aspen Finance (Linked to Record ID#96796),Bank contributes to revolving credit facility to Aspen Pharmacare
